fixed acidity,volatile acidity,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates
6.6,0.26,28,112,0.99606,2.8699999999999997,0.49
5.7,0.26,23,124,0.99773,3.3,0.5
7.2,0.21000000000000002,68,183,0.99922,3.25,0.76
6.9,0.22,20,119,0.99296,3.17,0.55
7.2,0.21000000000000002,68,183,0.99922,3.25,0.76
7.4,0.22,22,121,0.99468,3.1,0.55
7.2,0.21000000000000002,68,183,0.99922,3.25,0.76
6.9,0.22,20,119,0.99296,3.17,0.55
7,0.2,31,103,0.99388,3.13,0.49
5.6,0.26,13,111,0.99315,3.44,0.46
6.3,0.28,60,154,0.99478,3.1,0.4
6.4,0.29000000000000004,62,156,0.99478,3.1,0.4
7.2,0.33999999999999997,22,155,0.99692,3.01,0.58
7.1,0.39,25,204,0.9961599999999999,3.05,0.52
6.9,0.26,33,114,0.9902,3.16,0.31
6.1,0.24000000000000002,24,115,0.9921,3.3899999999999997,0.59
5.9,0.25,21,113,0.9946200000000001,3.38,0.58
6.1,0.24000000000000002,51,133,0.99476,3.22,0.37
6.5,0.22,36,116,0.99178,3.38,0.5700000000000001
6.2,0.26,16,87,0.99081,3.3299999999999996,0.61
6.6,0.33999999999999997,16,121,0.99198,3.36,0.71
5.6,0.225,59,140,0.99545,3.17,0.39
7.1,0.23,33,103,0.98997,3.12,0.31
6.9,0.26,33,114,0.9902,3.16,0.31
6.4,0.27,19,86,0.99089,3.32,0.65
6.3,0.41000000000000003,23,117,0.99172,3.2,0.39
6.7,0.41000000000000003,33,115,0.9901,3.12,0.44
7.2,0.585,17,94,0.99681,3.13,0.4
6.7,0.33999999999999997,58,138,0.9893,3,0.47000000000000003
6.3,0.41000000000000003,23,117,0.99172,3.2,0.39
6.7,0.41000000000000003,33,115,0.9901,3.12,0.44
6.4,0.26,45,191,0.99527,3.16,0.5
6.3,0.28,27,150,0.99445,3,0.32999999999999996
7.4,0.16,47,121,0.99198,3.04,0.6799999999999999
8.4,0.27,36,129,0.99085,2.8899999999999997,0.3
5.9,0.2,45,100,0.9903299999999999,3.4,0.41000000000000003
6.4,0.24000000000000002,47,182,0.9953799999999999,3.12,0.5
7.4,0.38,44,168,0.99627,3.11,0.52
6.4,0.24000000000000002,47,182,0.9953799999999999,3.12,0.5
6.4,0.42000000000000004,28,145,0.9943299999999999,3.23,0.53
6.4,0.23,47,181,0.9954,3.12,0.49
6.4,0.24000000000000002,47,182,0.9953799999999999,3.12,0.5
7.4,0.38,44,168,0.99627,3.11,0.52
7.3,0.19,45,155,0.99807,2.94,0.41000000000000003
7.3,0.19,45,155,0.99807,2.94,0.41000000000000003
7.3,0.19,45,155,0.99807,2.94,0.41000000000000003
7.3,0.19,45,155,0.99807,2.94,0.41000000000000003
7.3,0.19,45,155,0.99807,2.94,0.41000000000000003
7.3,0.19,45,155,0.99807,2.94,0.41000000000000003
7.3,0.19,45,155,0.99807,2.94,0.41000000000000003
6.8,0.24000000000000002,15,96,0.99232,3.23,0.64
7.3,0.19,45,155,0.99807,2.94,0.41000000000000003
7.4,0.27,36,139,0.99788,3.04,0.62
5.7,0.28,39,141,0.99108,3.44,0.69
5.8,0.22,21,109,0.99234,3.3699999999999997,0.58
6.7,0.27,36,106,0.99288,2.96,0.43000000000000005
7.1,0.2,21,107,0.99195,3.11,0.54
6.7,0.27,36,106,0.99288,2.96,0.43000000000000005
7.1,0.23,62,148,0.9912099999999999,3.03,0.56
7.6,0.31,61,148,0.99839,2.98,0.47000000000000003
7.2,0.33999999999999997,43,187,0.9973799999999999,2.96,0.5700000000000001
7,0.36,14,73,0.98963,2.82,0.59
6.4,0.31,34,137,0.9894599999999999,3.22,0.38
7.3,0.28,31,148,0.99178,3.18,0.47000000000000003
7.4,0.16,34,166,0.9913599999999999,3.11,0.42000000000000004
6.4,0.31,48,169,0.99323,3.27,0.45
6.4,0.31,34,137,0.9894599999999999,3.22,0.38
6.2,0.29000000000000004,35,178,0.99313,3.25,0.51
5.9,0.28,50,194,0.9912,3.3099999999999996,0.52
6.5,0.23,44,179,0.99504,3.18,0.48000000000000004
7.2,0.33999999999999997,52,203,0.99461,3.17,0.44
7.3,0.28,31,148,0.99178,3.18,0.47000000000000003
6.5,0.2,36,110,0.99008,3.22,0.65
6.2,0.24000000000000002,30,123,0.98959,3.12,0.37
7.1,0.31,32,136,0.99663,3.14,0.4
6.4,0.29000000000000004,36,119,0.99334,2.9899999999999998,0.33999999999999997
6.3,0.19,63,133,0.99561,2.86,0.41000000000000003
5.9,0.29000000000000004,16,117,0.98959,3.2600000000000002,0.42000000000000004
7.1,0.31,32,136,0.99663,3.14,0.4
6.5,0.3,29,109,0.99418,2.98,0.3
6.4,0.29000000000000004,36,119,0.99334,2.9899999999999998,0.33999999999999997
6.5,0.22,16,115,0.9937,3.02,0.44
7,0.23,16,92,0.99372,3.18,0.56
7.1,0.23,23,112,0.99157,3.05,0.37
6.1,0.26,24,98,0.98918,3.14,0.44
6.4,0.35,46,171,0.9932,3.16,0.5
6,0.32,40,186,0.99235,3.22,0.54
6.1,0.33999999999999997,17,133,0.99373,3.02,0.53
6.5,0.13,32,76,0.9914,3.21,0.76
6.5,0.315,9,126,0.99494,2.94,0.51
6.1,0.33999999999999997,17,133,0.99373,3.02,0.53
5.7,0.31,33,143,0.99332,3.3099999999999996,0.5
6.4,0.3,27,151,0.99198,3.22,0.49
7,0.24000000000000002,31,110,0.99142,3.2,0.53
6.5,0.13,32,76,0.9914,3.21,0.76
6.4,0.26,51,182,0.99542,3.23,0.48000000000000004
6.4,0.26,51,182,0.99542,3.23,0.48000000000000004
6,0.27,54,170,0.9924,3.2800000000000002,0.52
7.1,0.21000000000000002,34,97,0.99112,3.11,0.75
6.7,0.26,28,100,0.99534,3.08,0.36
6.3,0.28,30,111,0.9933799999999999,3.05,0.31
6.2,0.25,39,167,0.99804,3.14,0.51
7.3,0.22,70,203,0.99899,3.25,0.77
6.2,0.25,39,167,0.99804,3.14,0.51
6.4,0.18,53,139,0.99724,3.25,0.35
6.3,0.2,60,143,0.9952599999999999,3.2600000000000002,0.35
6.6,0.24000000000000002,35,146,0.99676,3.1,0.6699999999999999
7.4,0.27,55,173,0.99699,3.11,0.6
7.4,0.27,55,173,0.99699,3.11,0.6
7.4,0.27,55,173,0.99699,3.11,0.6
6.6,0.24000000000000002,35,146,0.99676,3.1,0.6699999999999999
7.4,0.27,55,173,0.99699,3.11,0.6
7.1,0.38,30,137,0.99461,3.02,0.96
6.8,0.43000000000000005,40,176,0.9911599999999999,3.17,0.41000000000000003
5.2,0.22,41,187,0.9936200000000001,3.19,0.42000000000000004
5.9,0.29000000000000004,48,197,0.99512,3.21,0.36
5.9,0.29000000000000004,48,197,0.99512,3.21,0.36
6.3,0.29000000000000004,32,140,0.9894999999999999,3.17,0.36
6.3,0.19,18,80,0.9904299999999999,2.92,0.47000000000000003
5.7,0.29000000000000004,48,197,0.99512,3.21,0.36
6.3,0.29000000000000004,32,140,0.9894999999999999,3.17,0.36
5.7,0.24000000000000002,35,182,0.99391,3.11,0.46
5.8,0.3,22,86,0.98963,3.23,0.58
7.1,0.27,26,114,0.99335,3.04,0.52
5.8,0.3,22,86,0.98963,3.23,0.58
7.1,0.27,26,114,0.99335,3.04,0.52
6.3,0.305,26,141,0.99824,3.08,0.5
5.7,0.24000000000000002,35,182,0.99391,3.11,0.46
6.2,0.22,24,125,0.9917,3.19,0.48000000000000004
6.6,0.22,37,118,0.99906,3.08,0.46
6.6,0.22,37,118,0.99906,3.08,0.46
6.6,0.22,37,118,0.99906,3.08,0.46
6.6,0.22,37,118,0.99906,3.08,0.46
6.2,0.22,24,125,0.9917,3.19,0.48000000000000004
6.2,0.22,24,125,0.9917,3.19,0.48000000000000004
6.6,0.22,37,118,0.99906,3.08,0.46
6.1,0.22,30,122,0.99415,3.22,0.49
6.2,0.21000000000000002,28,123,0.99418,3.22,0.49
6.3,0.32,24,205,0.9961099999999999,3.11,0.58
6.9,0.44,33,166,0.99124,3.2,0.42000000000000004
6.1,0.31,59.5,162,0.9917900000000001,3.27,0.47000000000000003
8.1,0.36,60,134,0.99886,2.96,0.39
6.6,0.38,17,67,0.98924,3.21,0.47000000000000003
6.7,0.24000000000000002,15,94,0.9904499999999999,3.15,0.38
6.9,0.56,55,193,0.9969,3.21,0.44
7.2,0.24000000000000002,18,161,0.99196,3.25,0.53
6.5,0.29000000000000004,25,166,0.99339,3.24,0.56
6.7,0.28,14,92,0.99224,3.36,0.58
6.5,0.29000000000000004,25,166,0.99339,3.24,0.56
6.1,0.21000000000000002,51,131,0.99184,3.22,0.39
7.2,0.47000000000000003,14,125,0.9942799999999999,3.09,0.49
6.7,0.33999999999999997,20,146,0.99834,3.06,0.54
6.6,0.27,36,111,0.98918,3.16,0.37
6.7,0.33999999999999997,20,146,0.99834,3.06,0.54
7.2,0.47000000000000003,14,125,0.9942799999999999,3.09,0.49
5,0.35,24,116,0.9924099999999999,3.3899999999999997,0.4
5,0.35,24,116,0.9924099999999999,3.3899999999999997,0.4
4.4,0.46,31,111,0.9881599999999999,3.48,0.33999999999999997
6.6,0.38,15,101,0.9891599999999999,3.04,0.37
7.3,0.3,32,122,0.99329,3.18,0.54
6.4,0.28,51,150,0.99535,3.23,0.43000000000000005
6.9,0.29000000000000004,29,136,0.99552,3.05,0.65
6.3,0.3,47,184,0.99514,3.22,0.48000000000000004
6.3,0.39,53,173,0.99304,3.24,0.45
6.6,0.38,15,101,0.9891599999999999,3.04,0.37
6.6,0.18,17,149,0.9984,3,0.43000000000000005
6,0.28,36,174,0.9991099999999999,3.14,0.5
6,0.28,36,174,0.9991099999999999,3.14,0.5
6,0.28,36,174,0.9991099999999999,3.14,0.5
6.6,0.35,19,129,0.98952,3.24,0.48000000000000004
5.9,0.22,28,120,0.99403,3.27,0.5
6.6,0.18,17,149,0.9984,3,0.43000000000000005
7.7,0.28,29,157,0.99312,3.27,0.56
7.1,0.42000000000000004,28,109,0.98968,3.23,0.47000000000000003
6.7,0.32,31,114,0.9894599999999999,3.12,0.35
6.6,0.26,32,141,0.9981,3.11,0.49
6.6,0.26,32,141,0.9981,3.11,0.49
6.2,0.32,34,149,0.9930599999999999,3.36,0.52
6.3,0.25,40,158,0.99378,3.2,0.48000000000000004
6.2,0.21000000000000002,31,95,0.9903599999999999,3.24,0.5700000000000001
6.4,0.23,35,100,0.99094,3.03,0.63
4.7,0.14500000000000002,35,90,0.9908,3.7600000000000002,0.49
6.2,0.2,24,78,0.9899,3.36,0.47000000000000003
7,0.28,12,83,0.99173,3.18,0.65
7.1,0.36,24,140,0.9935599999999999,3.11,0.63
5.7,0.25,50,125,0.99571,3.2,0.45
5.7,0.22,37,110,0.9894499999999999,3.2600000000000002,0.58
6,0.2,37,104,0.98865,3.11,0.52
6.4,0.32,53,180,0.99514,3.14,0.5
6.4,0.32,53,180,0.99514,3.14,0.5
6,0.555,17,126,0.9943,3.24,0.46
5.9,0.22,55,122,0.9963599999999999,3.1,0.35
6.4,0.32,53,180,0.99514,3.14,0.5
6.2,0.3,37,155,0.98987,3.18,0.37
5.8,0.28,7,108,0.99288,3.23,0.58
5.8,0.555,17,126,0.9943,3.24,0.46
6.7,0.31,12,74,0.9906400000000001,3.29,0.65
6.4,0.15000000000000002,13,68,0.99394,3.16,0.4
6.4,0.13,32,87,0.99175,3.4699999999999998,0.52
6.7,0.48000000000000004,28,122,0.9892599999999999,3.13,0.4
6.7,0.48000000000000004,28,122,0.9892599999999999,3.13,0.4
5.8,0.3,25,116,0.99057,3.2,0.44
6.1,0.28,13,95,0.98898,2.9699999999999998,0.7
6,0.19,17,50,0.9932,3.08,0.6599999999999999
6.8,0.31,30,165,0.9972,3.36,0.55
7.5,0.24000000000000002,34,84,0.9902,3.04,0.39
6.8,0.23,71,194,0.9988,3.18,0.64
7.5,0.24000000000000002,34,84,0.9902,3.04,0.39
6.3,0.29000000000000004,60,150,0.9958,3.1,0.4
6.8,0.2,22,106,0.9934999999999999,3.09,0.54
5.2,0.38,20,103,0.9924999999999999,3.27,0.45
7.8,0.27,36,175,0.992,3.2,0.55
6.6,0.54,41,182,0.9986,3.3499999999999996,0.54
7.1,0.25,32,156,0.9914,3.14,0.51
5.8,0.61,31,104,0.9909,3.2600000000000002,0.72
6.5,0.32,20,138,0.9943,3.03,0.42000000000000004
6.4,0.28,50,162,0.994,3.15,0.52
6.6,0.19,38,100,0.9904,3.22,0.69
5.1,0.305,17,73,0.99,3.4,0.51
5.8,0.26,75,129,0.9902,3.2,0.38
6.7,0.23,14,100,0.9924999999999999,3.07,0.55
6.8,0.32999999999999996,35,147,0.9886,3.24,0.56
6.1,0.27,24,110,0.9898,3.36,0.4
6.1,0.27,24,110,0.9898,3.36,0.4
6.8,0.4,27,97,0.9904,3.12,0.42000000000000004
6.1,0.4,28.5,259,0.9964,3.19,0.5
7.1,0.28,50,118,0.9908,3.06,0.59
6.2,0.32,15,70,0.9899,3.16,0.48000000000000004
6.8,0.17,26,82,0.993,3,0.38
9,0.2,10,40,0.9944,3.14,0.36
5.8,0.13,24,183,0.9956,3.32,0.42000000000000004
5.8,0.31,55,230,0.9949,3.19,0.46
6.3,0.36,48,191,0.9929,3.17,0.51
9,0.2,10,40,0.9944,3.14,0.36
6.7,0.18,79,149,0.9974999999999999,3.12,0.37
6.6,0.16,59.5,137,0.995,3.16,0.38
5.8,0.13,24,183,0.9956,3.32,0.42000000000000004
5.8,0.27,42,206,0.9946,3.32,0.38
6.8,0.17,26,82,0.993,3,0.38
6.4,0.37,18,101,0.9934,3.03,0.38
7.3,0.26,60.5,164.5,0.9984,3.06,0.45
7.3,0.28,62,162.5,0.9984,3.06,0.45
7.3,0.28,62,162.5,0.9984,3.06,0.45
5.8,0.12000000000000001,35,121,0.9908,3.32,0.32999999999999996
6.1,0.25,41,124,0.9963,3.14,0.35
6.4,0.24000000000000002,35,105,0.98914,3.13,0.3
7.3,0.26,60.5,156,0.9984,3.06,0.45
7.3,0.28,62,152,0.9984,3.06,0.45
8.3,0.18,6,94,0.9937,3.18,0.52
7.1,0.09,24,134,0.993,2.9899999999999998,0.39
8.3,0.14,13,60,0.9956,3.13,0.35
5.8,0.28,36,105,0.98963,3.2600000000000002,0.58
6,0.23,23,111,0.98961,3.36,0.37
6.9,0.28,16,76,0.9948,3.05,0.54
6.9,0.28,16,76,0.9948,3.05,0.54
5.8,0.28,36,105,0.98963,3.2600000000000002,0.58
6.3,0.25,41,101,0.98931499999999994,3.19,0.31
6.5,0.2,32,95,0.989435,2.96,0.61
5.9,0.29000000000000004,17,47,0.9899,3.3499999999999996,0.35
6.4,0.46,51,183,0.998275,3.3899999999999997,0.6
6.9,0.28,16,76,0.9948,3.05,0.54
6.8,0.23,20,101,0.9914,3.1,0.46
7,0.23,25,113,0.9914999999999999,3.11,0.47000000000000003
6.4,0.55,20,104,0.9924,3.22,0.73
5.7,0.28,36,105,0.98963,3.2600000000000002,0.58
6,0.23,23,111,0.98961,3.36,0.37
6.8,0.45,23,97,0.997,3.09,0.44
6.1,0.2,32,138,0.9914,3.2600000000000002,0.72
6.1,0.37,61,210,0.997,3.17,0.59
5.9,0.21000000000000002,22,130,0.9944,3.38,0.59
6.9,0.22,22,110,0.9958,3.34,0.54
5.4,0.27,29,107,0.98889,3.3299999999999996,0.54
6,0.26,10,72,0.9894649999999999,3.11,0.48000000000000004
5.6,0.18,28,131,0.9954,3.4899999999999998,0.42000000000000004
5.6,0.26,27,119,0.9947,3.4,0.33999999999999997
7,0.23,31,113,0.9912,3.16,0.48000000000000004
5.8,0.28,26,159,0.9964999999999999,3.66,0.55
8.6,0.36,43.5,171,0.9948,3.03,0.49
5.8,0.28,26,159,0.9964999999999999,3.66,0.55
6.4,0.3,17,135,0.9924999999999999,3.23,0.44
6.2,0.2,17,126,0.9936,3.18,0.55
5.8,0.29000000000000004,12,83,0.9898,3.3,0.4
5.7,0.22,26,101,0.9894799999999999,3.3499999999999996,0.38
5.6,0.22,29,97,0.9882299999999999,3.2,0.46
6.8,0.32,31,99,0.9896,3.1,0.4
6.2,0.2,39,102,0.9908,3.08,0.56
6.1,0.35,25,133,0.9906,3.34,0.59
5.9,0.3,23,56,0.9904,3.19,0.38
6.3,0.15000000000000002,25,96,0.99754,3.21,0.49
4.8,0.13,40,98,0.9898,3.42,0.64
6,0.2,53,125,0.998365,2.9899999999999998,0.69
5.7,0.2,44,112,0.99837,2.9699999999999998,0.6599999999999999
6,0.27,32,138,0.99125,3.46,0.43000000000000005
6.3,0.37,35,146,0.9943,3.1,1.01
6.4,0.23,60,150,0.99488,2.86,0.49
5.9,0.33999999999999997,12,110,0.99034,3.02,0.54
5,0.32999999999999996,23,158,0.99322,3.4099999999999997,0.64
5.4,0.29000000000000004,31,132,0.98895,3.2800000000000002,0.36
8,0.32999999999999996,22,108,0.99457,3.12,0.36
6.4,0.3,30,137,0.99304,3.2600000000000002,0.58
5.4,0.29000000000000004,31,132,0.98895,3.2800000000000002,0.36
6.4,0.32999999999999996,42,168,0.9933099999999999,3.22,0.49
7,0.32999999999999996,21,251,0.99435,3.01,0.55
6.7,0.45,27,165,0.99122,3.12,0.46
6.5,0.36,20,113,0.99544,3.2,0.56
5.8,0.42000000000000004,26,129,0.989,3.32,0.47000000000000003
7.1,0.39,29,124,0.99414,3.07,0.42000000000000004
6.7,0.53,20,114,0.99014,3.22,0.59
6.7,0.6599999999999999,32,75,0.9955099999999999,3.15,0.5
6.5,0.36,20,113,0.99544,3.2,0.56
6.5,0.16,23,75,0.9908,3.3,0.39
8.3,0.22,20,116,0.9927,3,0.47000000000000003
6.9,0.23,45,116,0.99244,2.8,0.54
6.4,0.17,45,139,0.99752,3.06,0.43000000000000005
5,0.32999999999999996,40,124,0.99114,3.18,0.4
6.8,0.38,40,146,0.9932599999999999,3.11,0.37
6.5,0.29000000000000004,38,93,0.9906,3.16,0.59
6.9,0.29000000000000004,16,112,0.993,3.04,0.58
6.6,0.28,31,177,0.9947900000000001,3.12,0.39
6.2,0.36,13,73,0.98942,2.9,0.69
6,0.615,8,50,0.9903599999999999,3.14,0.4
5.9,0.44,12,73,0.99201,3.22,0.48000000000000004
5.9,0.42000000000000004,19,77,0.99184,3.25,0.48000000000000004
5.8,0.33999999999999997,48,146,0.9944099999999999,3.16,0.49
5.8,0.27,42,145,0.99442,3.15,0.48000000000000004
7.1,0.32999999999999996,27,166,0.9947400000000001,2.9,0.49
6.1,0.44,43,132,0.9916,3.2600000000000002,0.47000000000000003
7.3,0.28,26,99,0.99198,3.01,0.62
5.2,0.5,23,129,0.98949,3.36,0.77
6.1,0.44,43,132,0.9916,3.2600000000000002,0.47000000000000003
6.4,0.62,33,196,0.9955599999999999,3.22,0.48000000000000004
6.4,0.38,36,119,0.9915099999999999,3.07,0.42000000000000004
7.5,0.305,30,95,0.9915799999999999,3.22,0.52
6.5,0.5,35,131,0.9902,3.2600000000000002,0.55
6.6,0.4,20,125,0.99204,3.36,0.73
6.4,0.4,15,91,0.98988,3.2600000000000002,0.52
8.3,0.49,6,158,0.99344,3.05,0.48000000000000004
6.3,0.3,50,199,0.99394,3.3899999999999997,0.49
6.1,0.19,24,99,0.9915299999999999,3.18,0.5
6.1,0.19,24,99,0.9915299999999999,3.18,0.5
5.6,0.24000000000000002,14,73,0.98981,3.04,0.45
5.7,0.25,43,127,0.99524,3.23,0.53
6.6,0.21000000000000002,31,102,0.9922099999999999,3.22,0.58
6.3,0.3,50,199,0.99394,3.3899999999999997,0.49
6.2,0.28,50,188,0.99318,3.23,0.64
5.8,0.29000000000000004,49,136,0.99366,3.11,0.59
5.8,0.345,26,120,0.99494,3.25,0.49
6.5,0.51,39,177,0.99212,3.2800000000000002,0.5700000000000001
6,0.24000000000000002,42,118,0.99018,3.04,0.64
6.5,0.51,39,177,0.99212,3.2800000000000002,0.5700000000000001
6.9,0.54,59,195,0.99596,3.2600000000000002,0.54
6,0.24000000000000002,42,118,0.99018,3.04,0.64
6.6,0.26,43,126,0.99094,3.01,0.63
5.7,0.24000000000000002,25,98,0.98968,3.3699999999999997,0.43000000000000005
6.5,0.21000000000000002,47,197,0.99392,3.24,0.5
6.8,0.29000000000000004,40,122,0.99024,3.09,0.47000000000000003
5,0.24000000000000002,49,158,0.9877400000000001,3.32,0.32
5.9,0.18,24,88,0.99094,3.29,0.55
5.8,0.26,35,101,0.99044,3.36,0.48000000000000004
6.7,0.61,40,240,0.9938,3.11,0.5700000000000001
5.7,0.695,9,84,0.99432,3.44,0.44
5.6,0.695,9,84,0.99432,3.44,0.44
5.7,0.39,49,113,0.98966,3.2600000000000002,0.58
6.1,0.38,59,210,0.99309,3.24,0.5
6.3,0.36,18,73,0.98868,3.1,0.47000000000000003
6,0.29000000000000004,55,149,0.9937,3.09,0.59
6,0.29000000000000004,55,149,0.9937,3.09,0.59
6,0.29000000000000004,55,149,0.9937,3.09,0.59
6,0.29000000000000004,55,149,0.9937,3.09,0.59
7.1,0.43000000000000005,43,132,0.98975,3.21,0.47000000000000003
6.6,0.25,28,85,0.98984,2.8699999999999997,0.48000000000000004
6.6,0.32999999999999996,14,79,0.99063,3.27,0.63
8,0.23,35,150,0.99168,3.09,0.47000000000000003
7.3,0.17,44,111,0.99272,3.14,0.41000000000000003
6,0.17,30,111,0.9936200000000001,3.32,0.58
6.1,0.16,31,114,0.99365,3.32,0.58
7.3,0.17,44,111,0.99272,3.14,0.41000000000000003
6.4,0.31,36,221,0.99642,3.17,0.44
6.1,0.16,31,114,0.99365,3.32,0.58
6,0.17,30,111,0.9936200000000001,3.32,0.58
5.9,0.44,12,117,0.99134,3.46,0.44
6.6,0.28500000000000003,57,137,0.99732,3.08,0.54
4.9,0.33499999999999996,69,168,0.99212,3.4699999999999998,0.46
4.9,0.33499999999999996,69,168,0.99212,3.4699999999999998,0.46
6,0.28,37,104,0.99161,3.2800000000000002,0.51
5.8,0.35,41,151,0.9912,3.3499999999999996,0.58
5.7,0.21000000000000002,58,140,0.99332,3.29,0.62
6.5,0.25,41,128,0.9963599999999999,3.18,0.52
6,0.28,37,104,0.99161,3.2800000000000002,0.51
6.6,0.28500000000000003,57,137,0.99732,3.08,0.54
4.7,0.33499999999999996,69,168,0.99212,3.4699999999999998,0.46
6.8,0.63,25,133,0.99271,3.17,0.39
5.6,0.27,11,49,0.9884499999999999,3.29,0.32999999999999996
6.8,0.32,15,66,0.9899,3.11,0.31
6.5,0.32999999999999996,39,120,0.99004,3.06,0.37
6,0.24000000000000002,52,184,0.99097,3.44,0.44
7.2,0.26,23,114,0.9966,3.23,0.49
6.8,0.63,25,133,0.99271,3.17,0.39
6.7,0.16,18,156,0.99666,2.88,0.36
6.7,0.16,18,156,0.99666,2.88,0.36
6.7,0.16,18,156,0.99666,2.88,0.36
6.7,0.16,18,156,0.99666,2.88,0.36
6.9,0.19,38,167,0.99954,2.9299999999999997,0.52
6,0.36,26,173,0.99414,3.38,0.54
6.7,0.16,18,156,0.99666,2.88,0.36
6.9,0.19,38,167,0.99954,2.9299999999999997,0.52
6.7,0.35,29,113,0.99188,3.13,0.65
6.1,0.15000000000000002,19,84,0.9892599999999999,3.19,0.96
6.7,0.35,29,113,0.99188,3.13,0.65
7,0.27,34,121,0.99334,3.04,0.46
6.8,0.3,60,168,0.99659,3.1,0.56
6.8,0.3,60,168,0.99659,3.1,0.56
6.4,0.69,34,144,0.9948,3.2600000000000002,0.38
6.4,0.69,34,144,0.9948,3.2600000000000002,0.38
5.9,0.12000000000000001,36,83,0.9907400000000001,3.3299999999999996,0.42000000000000004
6.3,0.36,51,202,0.9954999999999999,3.2,0.51
5.7,0.27,32,111,0.9947400000000001,3.36,0.37
6.1,0.22,25,111,0.98966,3.03,0.3
5.6,0.20500000000000002,31,115,0.9956400000000001,3.4,0.38
7.2,0.32999999999999996,26,109,0.9924599999999999,3.2800000000000002,0.5700000000000001
5.9,0.21000000000000002,45,142,0.98984,3.3499999999999996,0.5
5.4,0.32999999999999996,27,108,0.9903099999999999,3.3,0.43000000000000005
5.4,0.20500000000000002,31,115,0.9956400000000001,3.4,0.38
5.7,0.27,32,111,0.9947400000000001,3.36,0.37
6.4,0.28,19,98,0.9921599999999999,3.25,0.47000000000000003
6.1,0.22,25,111,0.98966,3.03,0.3
6.7,0.15000000000000002,17,81,0.99512,3.29,0.31
5.5,0.315,10,69,0.9909,3.12,0.59
4.8,0.225,47,130,0.99132,3.3099999999999996,0.4
5.2,0.24000000000000002,32,134,0.99378,3.24,0.48000000000000004
6.7,0.15000000000000002,17,81,0.99512,3.29,0.31
6.6,0.27,18,93,0.99044,3.11,0.56
6.1,0.32,27,98,0.9952099999999999,3.34,0.52
6,0.25,37,132,0.99489,3.06,0.5
6.4,0.42000000000000004,58,180,0.99495,3.18,0.46
6.1,0.32,27,98,0.9952099999999999,3.34,0.52
6.9,0.31,33,116,0.9954,3.04,0.65
6.3,0.48000000000000004,35,96,0.9912099999999999,3.4899999999999998,0.74
6,0.25,37,132,0.99489,3.06,0.5
7.2,0.21000000000000002,36,122,0.99478,3.12,0.4
6.8,0.32,4,65,0.9934599999999999,3.27,0.47000000000000003
7.9,0.3,13,106,0.9933099999999999,3.24,0.49
5.3,0.31,53,140,0.9932099999999999,3.34,0.46
5.3,0.31,53,140,0.9932099999999999,3.34,0.46
5.2,0.185,47,123,0.99218,3.55,0.44
5.5,0.16,31,68,0.9898,3.3299999999999996,0.44
6,0.17,14,61,0.99144,3.22,0.54
6,0.16,13,61,0.9914299999999999,3.22,0.54
6.1,0.24000000000000002,41,134,0.99234,3.25,0.26
5.5,0.3,33,118,0.98972,3.36,0.6599999999999999
5.5,0.16,31,68,0.9898,3.3299999999999996,0.44
6,0.32,56,189,0.99308,3.24,0.49
6.1,0.27,42,137,0.99218,3.24,0.46
6,0.27,36,133,0.99215,3.23,0.46
6,0.14,63,148,0.99185,3.32,0.44
5,0.24000000000000002,17,101,0.9943799999999999,3.67,0.5700000000000001
6.3,0.23,61,132,0.99542,2.86,0.46
5.6,0.26,25,93,0.9942799999999999,3.23,0.49
6.1,0.33999999999999997,33,184,0.9994299999999999,3.12,0.61
6.2,0.35,28,182,0.9994599999999999,3.13,0.62
6,0.14,63,148,0.99185,3.32,0.44
7.3,0.36,48,185,0.99472,3.14,0.62
5.1,0.25,40,78,0.9891,3.23,0.64
5.5,0.16,35,100,0.99076,3.4299999999999997,0.77
6.4,0.19,40,106,0.99632,3.16,0.5
6.6,0.29000000000000004,21,92,0.99,3.12,0.48000000000000004
6,0.38,38,111,0.98872,3.18,0.47000000000000003
6,0.38,38,111,0.98872,3.18,0.47000000000000003
6.5,0.2,27,140,0.99102,2.98,0.53
6.6,0.17,45,128,0.99388,3.16,0.37
6.6,0.17,45,128,0.99388,3.16,0.37
6.2,0.15000000000000002,46,116,0.99602,3.12,0.38
5.9,0.48000000000000004,19,78,0.99057,3.4699999999999998,0.42000000000000004
5.3,0.4,45,130,0.99072,3.3099999999999996,0.58
5.9,0.26,34,116,0.99224,3.24,0.41000000000000003
5.2,0.3,18,96,0.98942,3.56,0.48000000000000004
6.4,0.32,28,138,0.99171,3.27,0.5
6.6,0.19,34,181,0.99352,3.3,0.42000000000000004
6.8,0.27,69,160,0.99705,3.16,0.5
6.8,0.27,69,160,0.99705,3.16,0.5
6.8,0.27,69,160,0.99705,3.16,0.5
6.8,0.27,69,160,0.99705,3.16,0.5
6.4,0.28,47,223,0.99654,3.16,0.51
5.2,0.21000000000000002,17,61,0.9895299999999999,3.24,0.37
7.1,0.24000000000000002,6,132,0.99132,3.16,0.46
5,0.27,42,124,0.99204,3.32,0.47000000000000003
5.8,0.27,47,130,0.99185,3.13,0.45
5.9,0.27,31,102,0.98952,3.16,0.56
